schoolId,Grade,Student ID,Adjusted WCPM Score,PA PR,SR PR,Vocabulary PR,Decoding PR,classId,ARM,ARM PR,Estimated Mastery PR
92d50c0a70c64c85,First Grade,4ff1a93544906dda,,,,,,78ce6dd0c0e25791,0.52,13.0,79.0
0fd893f85ff1bbc6,Fourth Grade,a46d8b43fd54d070,73.28345986759011,41.0,45.0,49.0,48.0,db31293fc6fb1aa9,4.13,41.0,35.0
0fd893f85ff1bbc6,Fourth Grade,fddeec3b93a0a7a8,136.3872892876437,83.0,98.0,99.0,91.0,db31293fc6fb1aa9,6.22,98.0,86.0
e86f406f5bfed962,Fourth Grade,3a4aa823482467c3,110.22380642286733,99.0,94.0,96.0,98.0,674aa3956e03d821,4.92,71.0,66.0
e86f406f5bfed962,Fourth Grade,304628cc6e47b260,105.99852220057768,73.0,77.0,80.0,83.0,674aa3956e03d821,4.83,66.0,61.0
e86f406f5bfed962,First Grade,474b379f2b8a99fc,,,,,,ca7fd7b5815ba57a,0.61,17.0,42.0
e86f406f5bfed962,Fifth Grade,8be8c78cacd0ca5d,110.3068276385788,81.0,92.0,87.0,92.0,ab679784a2b0df0b,5.51,50.0,44.0
bda3e3573c0e0e58,Third Grade,e7946dd01d65f693,62.53097173334424,31.0,31.0,32.0,30.0,3e2d70257cfd7028,3.01,32.0,51.0
f5994b0033f68d89,Third Grade,b022f86e1ca9e063,112.122737706177,46.0,55.0,55.0,44.0,9c4b0016c6c15117,4.45,87.0,90.0
f5994b0033f68d89,First Grade,6f08b73ad4d00dec,67.84957197956052,84.0,70.0,74.0,84.0,bf5a0c515982aa5e,1.99,77.0,59.0
fcd2b7c1d0b60e35,Second Grade,18f7e8dad9eb25b9,26.190555268239684,30.0,22.0,20.0,29.0,9443b8c92852a8fe,1.88,27.0,26.0
fcd2b7c1d0b60e35,Third Grade,be888930261767ce,91.83907752748794,96.0,91.0,89.0,93.0,d1e4fe78a4fba84a,3.77,59.0,58.0
101b095b20bed241,Fourth Grade,393e0d1495a0c930,68.20111568625661,35.0,41.0,44.0,47.0,30da70bc8fbd018a,3.82,35.0,29.0
101b095b20bed241,Kindergarten,95308db92639f034,97.15231088739483,97.0,94.0,95.0,97.0,c2c688b756069c81,1.66,97.0,94.0
101b095b20bed241,Third Grade,d704e7f28ae01eae,75.03075030750307,26.0,33.0,33.0,27.0,ad91037cd7686cb5,3.21,38.0,48.0
101b095b20bed241,Fifth Grade,586185a0cba3d24f,5.0,1.0,1.0,2.0,1.0,5a8899c3dece6822,0.99,1.0,4.0
101b095b20bed241,Fourth Grade,751cb61003ce4067,47.87165221891577,3.0,3.0,4.0,4.0,dab8c8055c0b1f7b,2.92,16.0,10.0
101b095b20bed241,Fourth Grade,75e87570262b2a6e,144.510287803258,97.0,99.0,99.0,97.0,ff2bc4d32268e8ad,6.53,99.0,84.0
3fbd1655e7d569c2,Fifth Grade,9f44b82a739d4514,160.56330648130617,78.0,99.0,99.0,86.0,40b48833ac144f55,7.39,99.0,79.0
3fbd1655e7d569c2,Fourth Grade,a0e440bfac57f06e,96.8547055244434,81.0,76.0,79.0,82.0,0fcaeaa60a95b866,4.73,62.0,40.0
3fbd1655e7d569c2,Third Grade,ec7e3055ecfd8d65,92.1651534873192,27.0,31.0,31.0,25.0,df8944d64a660935,3.7,56.0,64.0
3fbd1655e7d569c2,First Grade,9e292e4c2e482c51,134.02447938123777,97.0,95.0,97.0,97.0,de306c48bfe371c2,2.31,93.0,86.0
6a0006eea60f0c73,Kindergarten,cdb2106c5824e562,21.69001355625847,87.0,84.0,86.0,86.0,062f5cee68d35773,0.92,85.0,77.0
6a0006eea60f0c73,First Grade,b29e1c7da3b7ff71,116.09050226028486,96.0,93.0,95.0,96.0,668cfdb70d91ab9c,2.54,98.0,81.0
6a0006eea60f0c73,Third Grade,b575cd7da68d154b,41.27523271062192,41.0,43.0,43.0,46.0,a16dccf40f405826,2.73,25.0,37.0
6a0006eea60f0c73,Third Grade,9ecc7fe1603e66f7,55.999630365476136,40.0,39.0,40.0,38.0,8cc3f46e4c1e5f08,3.13,36.0,42.0
7835840f162d4d07,First Grade,51a8dd2a4afe92a8,149.98300621375847,96.0,99.0,99.0,96.0,1314bc9ea270835e,4.31,99.0,97.0
09ad317928e6a534,Fifth Grade,fe4392fcae7ae8d0,152.9523575734707,97.0,99.0,99.0,99.0,5f02fb6bd03dc776,6.66,93.0,69.0
09ad317928e6a534,Fifth Grade,98027cb77134f28b,60.18544574931656,10.0,16.0,15.0,15.0,10ac6fb1a9bf6bc4,3.78,10.0,12.0
09ad317928e6a534,Second Grade,c05b098189b7fec1,108.05053527373464,72.0,65.0,67.0,68.0,e5362a3871dd70a5,3.61,89.0,78.0
09ad317928e6a534,Third Grade,4ec1d25c1feaac77,107.85677864297504,34.0,47.0,47.0,36.0,990acf488099e6c7,4.26,80.0,73.0
7b558ae5f6badb2f,Third Grade,b6d22dda42ddeea5,30.06677990062138,16.0,16.0,16.0,14.0,3a8d6f431510bea8,1.86,13.0,21.0
7b558ae5f6badb2f,Third Grade,f2a845c433b32fb1,94.56640547525886,49.0,70.0,68.0,45.0,3a8d6f431510bea8,4.76,93.0,93.0
7b558ae5f6badb2f,Second Grade,38a89eb9e9e4b65a,18.13954255371778,15.0,12.0,13.0,16.0,5ae8c869baa5b221,1.01,13.0,21.0
7b558ae5f6badb2f,Fourth Grade,e1b9da03687bcace,46.512047161052465,42.0,40.0,43.0,43.0,7ddca3064d8039ab,2.97,17.0,17.0
5fbb26a4050b232d,First Grade,351506389b64fcca,49.49599584641967,83.0,69.0,73.0,85.0,b1897487460124af,1.89,70.0,67.0
5fbb26a4050b232d,First Grade,4c4f3b3db3fe68eb,27.15491852440009,40.0,31.0,33.0,40.0,5506ee774e10202d,1.62,56.0,55.0
085f33b3a8e7ec3f,Third Grade,cf3d8e22a7758f5b,146.9995348115987,80.0,87.0,84.0,78.0,9e2efea39651b9f9,5.2,98.0,91.0
085f33b3a8e7ec3f,First Grade,dae72b00e20cd77a,109.1604576487826,96.0,92.0,94.0,96.0,bd420425174643de,2.19,88.0,83.0
085f33b3a8e7ec3f,Kindergarten,c2ed07282409c02d,,,,,,c5934d99d655e690,0.68,68.0,68.0
085f33b3a8e7ec3f,Third Grade,c30d6ad0617c7ada,84.61274341492127,66.0,73.0,71.0,63.0,ee72a03112900e39,3.89,65.0,72.0
085f33b3a8e7ec3f,Kindergarten,de007a7955ed80c8,,,,,,e446058fa46188b8,0.49,49.0,69.0
e5155e99b5366e40,Fourth Grade,75db070cd4cf3577,107.49179159645956,98.0,93.0,95.0,98.0,d7f38cc25bfaf6d4,4.98,73.0,73.0
e5155e99b5366e40,Third Grade,413571537ce3ff1a,63.288705273509386,25.0,29.0,30.0,24.0,284c980748e18926,3.02,32.0,41.0
3633681634c354d3,First Grade,8990919559ab3a75,106.4057102904192,91.0,86.0,90.0,86.0,c939bf91e13eec3c,2.2,88.0,73.0
3633681634c354d3,First Grade,2c634ca909969b82,55.470158762364086,84.0,64.0,67.0,80.0,71fecd4d88a94e1a,2.01,78.0,63.0
3633681634c354d3,Third Grade,74b3143376d1664d,97.76085028565144,87.0,87.0,85.0,87.0,3ee0420ce84e5434,3.9,65.0,81.0
3633681634c354d3,Third Grade,a0db70d37b3b8b28,67.78657101959558,28.0,31.0,32.0,28.0,3e90ed499169a214,3.04,33.0,43.0
3633681634c354d3,First Grade,e8aca3f7f1228fc1,120.29929630334033,97.0,99.0,99.0,97.0,c939bf91e13eec3c,3.97,99.0,86.0
3633681634c354d3,First Grade,a4d09f62c4ad2a60,98.6109927567107,74.0,65.0,69.0,72.0,c939bf91e13eec3c,2.06,81.0,88.0
3633681634c354d3,Second Grade,10bd35b3b61ef4d1,102.08570642803627,99.0,81.0,85.0,99.0,230db1d67f1d40c0,2.9,69.0,71.0
3633681634c354d3,Third Grade,cb150518e65945cb,110.0009166743056,95.0,95.0,95.0,95.0,3e90ed499169a214,4.4,85.0,61.0
9e644069ab34495a,First Grade,543cae039ff0c719,96.93219354594927,90.0,91.0,93.0,91.0,b044b9475c23ebda,3.24,99.0,99.0
9e644069ab34495a,First Grade,074771f7b40c0c12,25.258600388455346,41.0,29.0,33.0,39.0,ca86f5d7a801f269,1.46,48.0,62.0
9e644069ab34495a,Fourth Grade,556e6a5ab6537ca4,84.35864676129303,26.0,32.0,35.0,35.0,1a9cb2b90c5ec42b,4.51,50.0,33.0
9e644069ab34495a,Third Grade,7de09413375ff7c4,58.775154798761605,18.0,23.0,24.0,20.0,9f7eea6c5b678090,3.16,37.0,85.0
e9bcf854df1f859e,Fifth Grade,fdd513ea47fd3f45,96.28567368851007,11.0,13.0,13.0,19.0,f1d69c77aee176f7,4.75,31.0,20.0
e9bcf854df1f859e,Third Grade,5523938aa178f858,112.17860593729624,71.0,88.0,86.0,85.0,00bd976bc883dc50,4.45,87.0,80.0
e9bcf854df1f859e,Fifth Grade,7646de5a38ebe4a9,93.88158098589362,57.0,81.0,73.0,78.0,f1d69c77aee176f7,4.75,31.0,24.0
a546d16514ab22ff,Third Grade,5953da09e8af922a,79.86181014051132,83.0,59.0,59.0,75.0,396cfbd9f2768cd0,3.640716114355851,54.0,55.0
a546d16514ab22ff,Fourth Grade,225ac69c2326fee6,71.76292905319838,33.0,34.0,38.0,45.0,fae5e184ddb6af18,4.21,43.0,40.0
94b8eedc4b1498e0,Second Grade,4bb887f799615d79,111.36510681335405,87.0,76.0,80.0,89.0,5f8e934cc0445492,3.45,86.0,74.0
94b8eedc4b1498e0,Third Grade,d6d81b39b44aa346,118.48106285940908,81.0,90.0,88.0,85.0,074fd70d09b0225d,4.61,90.0,83.0
580d51e9fdc07f91,Fifth Grade,5c253930dd14d056,121.5259756293646,9.0,13.0,13.0,17.0,ff3b04b08ce78750,5.7,63.0,44.0
580d51e9fdc07f91,Fourth Grade,b39a2d961de90043,51.68314784825828,34.0,37.0,40.0,37.0,af8075ad424a8bf1,3.47,27.0,27.0
580d51e9fdc07f91,Second Grade,df815669e6dc4cea,10.049577917727456,11.0,10.0,13.0,13.0,7f33ae791cdee74e,0.91,11.0,12.0
0cc4722fbb15586a,Kindergarten,aa5b4b18f273e5c8,,,,,,efe65f4f1a4ecfb0,0.45,47.0,88.0
0552fc363beed545,Fourth Grade,883f77e73a8b9239,,,,,,3a3ac1cf1250c584,0.7,1.0,1.0
3a4e8bb320070245,Second Grade,1bb0124d4d79ec8a,5.0,4.0,9.0,12.0,4.0,74e253bd784d6ed8,0.42,1.0,20.0
0552fc363beed545,Fourth Grade,511b779980438bed,84.75955725048833,,,,,3a3ac1cf1250c584,4.51,50.0,50.0
3a4e8bb320070245,Fourth Grade,6c286b86a1538e33,93.9559839279428,51.0,60.0,63.0,63.0,fbb37127b497e7ba,4.7,60.0,32.0
e17e80352e477fde,Fifth Grade,f8edd7466b46bd52,68.18473632971498,2.0,1.0,2.0,2.0,25383d24652ff884,4.46,23.0,36.0
e17e80352e477fde,Second Grade,868038abf9b44c84,121.7397969849713,54.0,52.0,51.0,51.0,a03297312dbc66ff,3.91,93.0,82.0
67ab0b89b2ecc311,Second Grade,5083f6f394524bfd,77.65361541194949,47.0,41.0,37.0,43.0,6d9f6bf160144b97,2.81,65.0,63.0
631e1d03d39aba59,Fifth Grade,da84e8faf0ae5e29,106.62390360838614,32.0,67.0,54.0,50.0,f7d1d9e2f37cea86,5.51,50.0,50.0
631e1d03d39aba59,Third Grade,7ee84a1f51956180,,,,,,0cdfdd5b89cbe768,0.7,1.0,1.0
f6b6d94c9bccf23f,Third Grade,3f47ebc290cc39da,,,,,,95095e65693616d0,0.77,2.0,4.0
f58299c1e646ef39,First Grade,a64d003f08f0ee81,74.92823817316975,60.0,55.0,58.0,59.0,0b322fdeb6072e10,2.049282381731697,80.0,75.0
f58299c1e646ef39,Third Grade,78c0b9143041cb85,22.69435776460576,12.0,12.0,12.0,12.0,c2d6875b8ecd9acd,1.52,10.0,24.0
243beb9ebc174ee1,Third Grade,cf5887db0a7d112a,86.27501781203445,49.0,56.0,56.0,47.0,79d67816516c35e7,3.79,60.0,61.0
f6b6d94c9bccf23f,Fifth Grade,fb671a52b449b83d,109.48923673609266,23.0,47.0,39.0,36.0,8f06ca000bc77e8e,5.29,44.0,38.0
243beb9ebc174ee1,Kindergarten,8a8466d1c7ae98cd,,,,,,81a776713ddfff4c,0.22,31.0,57.0
243beb9ebc174ee1,Second Grade,c1335ae8a26af658,177.5466804979253,76.0,89.0,93.0,76.0,18265fa9a7350e17,4.16,96.0,79.0
243beb9ebc174ee1,Third Grade,3c5f81bf8515fada,13.704014532629364,5.0,4.0,6.0,6.0,aeee5981a0bb87cf,1.54,10.0,25.0
243beb9ebc174ee1,Second Grade,cab7d258c66b0b67,55.41114039074453,63.0,50.0,49.0,67.0,5d9baf7a4867c6d5,2.57,54.0,37.0
f6b6d94c9bccf23f,Second Grade,ae24c9c35189f561,94.92530988452168,58.0,74.0,77.0,59.0,ef5bd6f9960e6b09,3.96,94.0,83.0
c8e46a9192a13ea8,Second Grade,dddeaaab7edc4483,108.40108401084012,41.0,51.0,50.0,38.0,597ab4252765b37c,4.32,98.0,85.0
c8e46a9192a13ea8,Second Grade,6639aebe3cefa5fc,26.150365827642553,48.0,39.0,36.0,47.0,8137e093a4c0bdda,1.9,28.0,42.0
c8e46a9192a13ea8,Third Grade,54c1ed8cbacb8f32,91.13713428546218,97.0,92.0,90.0,97.0,38a7ed5b225b582e,4.0,70.0,90.0
c8e46a9192a13ea8,Third Grade,7d1edb11ba779d72,108.67206035340872,97.0,96.0,96.0,97.0,f9f90ef6913062f2,4.15,76.0,77.0
0247793b43a88d72,Third Grade,fd9fc6213f3481e8,139.2496943765281,99.0,99.0,99.0,99.0,d114c2bc32b36017,5.03,96.0,91.0
91aa0bc37be2907b,Third Grade,a7fa7200a5329895,42.65963096849355,25.0,26.0,27.0,24.0,149eebd0dd72190c,2.22,17.0,17.0
8e2faf066a9869ed,Third Grade,e850ecbce9db5806,87.62612851832182,98.0,91.0,89.0,98.0,05e9dba6235c0bb2,3.93,67.0,89.0
033b71112d415f78,Second Grade,3ff94133d41c14c3,41.82171593198809,24.0,24.0,23.0,24.0,7842fab7bc934a8e,2.19,37.0,56.0
033b71112d415f78,Third Grade,980992625651739a,99.11404468603295,69.0,79.0,76.0,76.0,eb1329910def9f8e,3.92,66.0,74.0
175f1c4216f882dc,Third Grade,9fa68a2fc10ecb95,25.922382743099487,17.0,15.0,16.0,16.0,7c271ede957210af,1.47,9.0,27.0
175f1c4216f882dc,Second Grade,5f4b71460af90c94,37.586859738507634,31.0,33.0,30.0,34.0,e71201b907b644b4,1.91,28.0,46.0
c2ca85b6f03f9a01,First Grade,fd0c1f6b0d6c805b,,,,,,5fe358a081019935,0.58,16.0,32.0
c2ca85b6f03f9a01,First Grade,709bcf9ec79c9c2f,,,,,,5fe358a081019935,0.95,30.0,36.0
c2ca85b6f03f9a01,Second Grade,a5b4ad073582bf12,60.28692329185203,51.0,42.0,38.0,50.0,25cffe18673a00df,2.35,43.0,49.0
6a2fe1913a631373,Second Grade,e27e8e042ba644c4,90.07674493435286,63.0,55.0,56.0,64.0,db861ed848552600,2.89,69.0,70.0
c2ca85b6f03f9a01,Third Grade,b3c5f27509034777,71.39920002990543,28.0,32.0,33.0,26.0,d55774520744e702,3.43,47.0,56.0
c2ca85b6f03f9a01,Fifth Grade,28f4d5fc473bd5a2,126.53846892862454,56.0,87.0,80.0,73.0,fc01e884eb99a3be,5.96,76.0,48.0
6a2fe1913a631373,Fifth Grade,cd91f7578077a9f9,99.48135444710329,42.0,71.0,59.0,58.0,de5896451d5f6618,5.01,37.0,28.0
6a2fe1913a631373,Second Grade,89285262def91948,41.054608452590664,27.0,22.0,21.0,27.0,db861ed848552600,1.81,26.0,24.0
6a2fe1913a631373,Fourth Grade,c977ee94b9f0d478,101.77447880027088,71.0,70.0,73.0,74.0,6e490b60321e1583,4.79,64.0,64.0
fb698c69776613bd,First Grade,3b4f16bed608dcc7,49.04071927382599,89.0,74.0,78.0,92.0,1bebe3f3ec1a6e6b,1.98,76.0,73.0
fb698c69776613bd,Fifth Grade,b0cc0d80f83279a5,133.38088939238435,17.0,59.0,48.0,40.0,a5bf79ba10a7a114,6.0,78.0,46.0
fb698c69776613bd,First Grade,9a9b8d0f012e4b7c,90.10323660714286,86.0,74.0,78.0,79.0,6c6d66f478c8d112,2.53,97.0,83.0
c9c79844662164c7,Third Grade,9a3da827490636cb,75.67087838942476,64.0,67.0,66.0,62.0,8d0ba5de49b646c4,3.67,55.0,58.0
fb698c69776613bd,Third Grade,d4f17f03e8eda089,39.9557848479943,35.0,22.0,23.0,32.0,44f117b4b8f5f67a,2.22,17.0,43.0
1d6352f47f5ce129,Third Grade,d7dadcddcf90bb4b,107.3035908274644,92.0,94.0,93.0,98.0,2ebeb24bf2c0b160,4.33,83.0,82.0
28ca6e69b2e5077f,Fourth Grade,771a141657703572,117.1793905749018,59.0,72.0,75.0,64.0,83b08b1d8d5de8b6,5.11,78.0,83.0
1d6352f47f5ce129,Second Grade,ab58de34dfc34f86,149.89021184475027,95.0,91.0,94.0,96.0,828f12bc7a73d102,3.88,93.0,87.0
28ca6e69b2e5077f,Fourth Grade,4faaf1f51153cdc2,83.6222720783194,37.0,39.0,43.0,41.0,c52fa38c99d3fccf,4.39,47.0,39.0
28ca6e69b2e5077f,Fourth Grade,c51057c357df6d29,5.0,2.0,3.0,4.0,2.0,075a49925c977355,1.0,3.0,2.0
1d6352f47f5ce129,First Grade,4dce48204c7705ab,,,,,,fd6900457f3ddcd6,0.98,31.0,45.0
28ca6e69b2e5077f,First Grade,ff578e1538d2a4c8,,,,,,6a1513cda2142c06,0.6,17.0,37.0
044d4774e711a6f5,Fourth Grade,0e029b707eaee07b,58.92178902726096,29.0,32.0,34.0,35.0,14100c0215b16eee,3.41,26.0,25.0
044d4774e711a6f5,Third Grade,4bb07bb2f7fc4c78,18.817437492075992,11.0,11.0,11.0,10.0,de88d09723ff584f,1.3,7.0,13.0
044d4774e711a6f5,Fourth Grade,3f95b61367b76835,128.50154542578304,,,,,14100c0215b16eee,5.46,89.0,43.0
2adb737271692ce0,Second Grade,48e6ec35d73b7206,105.51282131436182,97.0,82.0,85.0,96.0,59a2832a9f21a558,3.56,88.0,76.0
e280880f1faca1e3,Second Grade,aa9d7ebd211553e3,87.23040524183787,95.0,75.0,78.0,93.0,d8884b9f20d0f1c9,3.13,77.0,76.0
2adb737271692ce0,First Grade,8cb2ad958e2196d0,156.23148276339472,94.0,99.0,99.0,93.0,be7061816bf9264c,4.33,99.0,87.0
804d070b715fa400,Kindergarten,203f46541b9f2a78,,,,,,5ca16ab8f16faead,0.6,60.0,87.0
804d070b715fa400,Third Grade,f0b1aa1646c4ae41,71.01285615010424,53.0,49.0,49.0,49.0,25da1db62fddfb27,3.15,36.0,52.0
804d070b715fa400,First Grade,9b6bbe2d3cc96285,16.273014692207553,63.0,48.0,51.0,64.0,15383dc4b8ae849e,1.29,42.0,54.0
804d070b715fa400,Third Grade,edc0e5dd15af6f4e,72.33345723786657,87.0,82.0,79.0,93.0,25da1db62fddfb27,3.4,45.0,51.0
804d070b715fa400,Second Grade,06ba732d1dd72527,92.86051696137172,93.0,75.0,78.0,95.0,29405cae1d89ebdb,3.15,77.0,71.0
96af2f0d8b9497ee,Third Grade,6570b0aa29262f6a,86.30273794493961,57.0,69.0,67.0,57.0,b531f683476a5caf,3.92,66.0,58.0
2dc05c80d390b291,Second Grade,f9434866db78667d,45.29306066237768,29.0,27.0,25.0,32.0,ec79d7a3c2c2d524,2.19,37.0,52.0
31d07f807ce6e0f3,Fifth Grade,afad29ac68bb10db,114.998337103784,32.0,60.0,48.0,49.0,5a73cdd9bb6d9727,5.612978382349191,58.0,52.0
2dc05c80d390b291,First Grade,2648982335c3a8d7,,,,,,952cda1a853d3343,0.94,30.0,36.0
11eec3f5a19c04ce,Third Grade,376cfd4f643d7ae2,98.92247623515128,89.0,89.0,87.0,88.0,4aa249bc89a7b92c,3.97,68.0,63.0
31d07f807ce6e0f3,First Grade,963e47df4eaa6644,,,,,,98ebb8f617937822,0.9,28.0,44.0
31d07f807ce6e0f3,Fifth Grade,4ac62492d5415c8e,103.99705825624994,28.0,66.0,53.0,56.0,d0efce705cc24a53,5.01,37.0,26.0
ad41bd3a248db9d7,First Grade,c17e4f8d694d4c9b,,,,,,24a965a4281bc0c7,0.76,23.0,39.0
ad41bd3a248db9d7,First Grade,b9dea0d882ba2c20,35.406120208612336,55.0,45.0,48.0,57.0,24a965a4281bc0c7,1.78,63.0,59.0
e59a12c9fbe10a9f,Third Grade,db60358256d98522,96.86026262882936,47.0,51.0,51.0,49.0,ffc45e7a0ee33a02,4.12,75.0,58.0
e59a12c9fbe10a9f,Fifth Grade,994c695f520082c8,125.98377350731614,51.0,86.0,80.0,77.0,d37d0c060bed6baa,5.94,75.0,55.0
e59a12c9fbe10a9f,First Grade,abca0074ae4f55c9,84.9512866292363,70.0,63.0,66.0,67.0,16c80970c70c7d04,2.9,99.0,75.0
c06bf7b9235a0315,Fourth Grade,7e078433016292aa,145.57559802534587,72.0,92.0,94.0,73.0,73206ca3ee0ef3f3,6.99,99.0,77.0
e59a12c9fbe10a9f,Third Grade,2c10ff4c6cf9cac4,60.780608351201074,50.0,55.0,55.0,49.0,263d6cb63208e13c,2.92,30.0,39.0
c06bf7b9235a0315,First Grade,62a3deda30ee10c4,69.60698995313334,69.0,51.0,55.0,61.0,3cf7e4ecb07a9edd,1.86,68.0,55.0
c06bf7b9235a0315,Third Grade,3d42c72e090f6ec5,8.16580984199597,11.0,11.0,12.0,10.0,013396d025f8d959,0.97,4.0,6.0
c06bf7b9235a0315,First Grade,b6b8c540e77dde51,87.25941823477561,70.0,59.0,63.0,68.0,3cf7e4ecb07a9edd,1.83,66.0,66.0
c06bf7b9235a0315,Second Grade,332201210b464579,,,,,,c130a5d9ed0ca752,0.41,1.0,14.0
67da477cd249e63c,Fourth Grade,a0191a855106daea,135.4801203144352,95.0,95.0,96.0,96.0,24c8f5a8fed78d06,5.42,88.0,87.0
67da477cd249e63c,Third Grade,6defa8091ae07687,65.05250598918632,58.0,58.0,58.0,54.0,287d8dea1cb4a9e1,3.14,36.0,38.0
3b21e9f5b1858849,Third Grade,0b83f38429e69c7d,85.77320591044304,80.0,70.0,69.0,73.0,78fc3f1ca697bb51,3.8,60.0,67.0
67da477cd249e63c,First Grade,d68e6acdfe6b480c,,,,,,b41e43a7bec3b3d3,0.68,21.0,31.0
3b21e9f5b1858849,First Grade,cad4a68fe1dd006e,89.80803253321676,92.0,95.0,96.0,94.0,c8f9a95af774926a,3.06,99.0,91.0
3b21e9f5b1858849,First Grade,dcda173c09a02383,102.78879985807636,93.0,84.0,88.0,93.0,c7c2ab9df08a1fd1,2.27,91.0,67.0
67da477cd249e63c,First Grade,737066360db7ce82,,,,,,1f86d668b4a2dd8e,1.04,33.0,61.0
3b21e9f5b1858849,Second Grade,6f3e1398981fd6d7,102.3162761639089,91.0,77.0,81.0,88.0,8702563003e3b632,3.23,80.0,75.0
67da477cd249e63c,Fifth Grade,cc0fcca092ad9a56,103.87183585952016,23.0,56.0,46.0,43.0,07579c2a27a87f85,5.16,41.0,24.0
67da477cd249e63c,Second Grade,099439758a923dc1,,,,,,c1c62ab02983ea28,0.83,10.0,21.0
5b3c8009b787a482,Third Grade,4d7a8470cae62b02,,,,,,0ba879a052facccf,0.63,1.0,1.0
5b3c8009b787a482,Third Grade,e85c5bc385a0e06a,49.572253526668035,36.0,38.0,39.0,36.0,6ad1afaa1480a4dc,2.7,24.0,40.0
67da477cd249e63c,Second Grade,542660b9b0260f76,53.219061349792554,47.0,39.0,35.0,44.0,23208714ac7b4080,2.27,40.0,59.0
5b3c8009b787a482,Fifth Grade,d96ac3830d940dd9,128.99995514971437,78.0,96.0,93.0,87.0,6f90c23fe720dea7,6.04,79.0,40.0
c73552fc338affd5,Second Grade,b523523042ccd6f6,133.7609649122807,92.0,87.0,90.0,90.0,b06f979a21329ee9,4.26,98.0,90.0
5b3c8009b787a482,First Grade,5ba149e80206f8b5,18.497493493393925,25.0,19.0,30.0,31.0,c4d7b19ea722b196,1.58,54.0,46.0
5b3c8009b787a482,Fifth Grade,9cd8ec9e7fb086a1,139.80900127418147,90.0,99.0,98.0,95.0,6f90c23fe720dea7,6.28,86.0,71.0
c73552fc338affd5,First Grade,31078f52227965cd,24.36744782523036,39.0,32.0,34.0,39.0,c71a5af40cc5acc3,1.75,62.0,61.0
8dd4c14af7ac3de4,First Grade,1726390c6f8d10dd,70.87009201209199,69.0,55.0,58.0,65.0,9a215afc255b58e5,1.98,76.0,84.0
cecdedaf6222a1f9,Fourth Grade,21e3f74838a83ecf,51.52498074813899,35.0,37.0,40.0,42.0,9ccde9b7fbc5d267,3.24,22.0,22.0
8dd4c14af7ac3de4,Third Grade,736fc4fd8451bb5a,73.24147598536248,15.0,19.0,19.0,15.0,34e2f4b355230758,3.4542442795608745,48.0,40.0
cecdedaf6222a1f9,Fourth Grade,43eb3569716535f4,102.11408057439168,75.0,70.0,73.0,69.0,9ccde9b7fbc5d267,4.77,63.0,50.0
8dd4c14af7ac3de4,First Grade,429412b8f5323e6c,87.21266585347638,84.0,71.0,75.0,80.0,616862ec5cb5247a,2.32,93.0,77.0
8dd4c14af7ac3de4,Second Grade,bf1d15a51362f3a6,89.93234975622889,82.0,67.0,69.0,83.0,b6253bd8a5d8890b,2.92,70.0,72.0
8dd4c14af7ac3de4,First Grade,ba1581df0ab1ff94,125.15379529641407,96.0,99.0,99.0,96.0,616862ec5cb5247a,4.06,99.0,96.0
b89fa1a4c01ea71f,Third Grade,fea5d365d1848517,125.6809875181022,99.0,98.0,98.0,99.0,339efbee0d69ead5,4.78,93.0,94.0
6f13ab6736e0a80a,First Grade,954df9844a60311c,117.84735812133071,92.0,88.0,92.0,92.0,b9d85b6aca87d7b9,2.56,98.0,81.0
b89fa1a4c01ea71f,First Grade,170f92a520b723f1,117.51551383174596,94.0,92.0,94.0,96.0,891b8c0dae91323b,2.57,98.0,81.0
6f13ab6736e0a80a,Third Grade,0f207238f35ba2ee,154.73758025945767,81.0,99.0,99.0,87.0,03efdfce274ef9f3,6.99,99.0,92.0
c45f3e49025ee2b7,Fourth Grade,08040eb483e88d14,143.93916446485625,93.0,98.0,99.0,93.0,923966f11ed107fb,6.49,99.0,96.0
c45f3e49025ee2b7,First Grade,3f6261d483331006,81.08906781078589,86.0,89.0,92.0,84.0,bda211beb877ea53,2.82,99.0,85.0
6f13ab6736e0a80a,Second Grade,a94115b89e09133b,62.63935493184615,57.0,48.0,46.0,53.0,055142b907532fc6,2.5,50.0,64.0
6f13ab6736e0a80a,Third Grade,c4665e64eb5be96f,60.50615191925145,52.0,50.0,50.0,53.0,bb40856e5da290c1,3.2,38.0,48.0
6f13ab6736e0a80a,First Grade,75c44f1e6b298c2c,128.20231654624013,81.0,88.0,92.0,77.0,b9d85b6aca87d7b9,4.09,99.0,77.0
c45f3e49025ee2b7,Fifth Grade,55797763fd3e3083,116.33305910011312,45.0,77.0,67.0,64.0,ec94d065edab3a03,5.6,57.0,57.0
d0fd010311f8746f,First Grade,39ff7c32592d58ee,127.9121874871288,84.0,74.0,78.0,81.0,b706aeeff493531e,1.89,70.0,74.0
bfe910898c30a4df,Second Grade,cf46324af27ce7b1,29.390453600374197,19.0,18.0,17.0,19.0,6e13fbd0653b4026,1.89,27.0,31.0
bfe910898c30a4df,Third Grade,927d2e1e3acf0b79,47.03586389148385,25.0,19.0,20.0,26.0,3673b318bc275bff,2.58,21.0,13.0
